년도	학기	조직	개설학과(전공)	강좌코드	과목코드	과목명	이수학년	이수구분	분반	학점	수강인원	시간표	강의실	강사명	직급	시수	소속학과	수업구분	수강가능인원	권장학부
2018	2학기	대학	교양과정부	59950319465	03194	새내기 세미나(2)	1	교필	65	1		목5	N313-0	오진성	부교수	1	전기전자공학과	이론	12	전기전자공학과
2018	2학기	대학	교양과정부	59950319466	03194	새내기 세미나(2)	1	교필	66	1		목5	C501-0	김선옥	부교수	1	정보통신소프트웨어학과	이론	9	정보통신소프트웨어학과
2018	2학기	대학	교양과정부	59950319467	03194	새내기 세미나(2)	1	교필	67	1		목5	C508-0	박희완	조교수	1	정보통신소프트웨어학과	이론	9	정보통신소프트웨어학과
2018	2학기	대학	교양과정부	59950319468	03194	새내기 세미나(2)	1	교필	68	1		목5	C502-0	서재성	교수	1	정보통신소프트웨어학과	이론	9	정보통신소프트웨어학과
2018	2학기	대학	교양과정부	59950319469	03194	새내기 세미나(2)	1	교필	69	1		목5	C506-0	서현곤	부교수	1	정보통신소프트웨어학과	이론	9	정보통신소프트웨어학과
2018	2학기	대학	교양과정부	59950319470	03194	새내기 세미나(2)	1	교필	70	1		목5	N223-0	이경호	부교수	1	정보통신소프트웨어학과	이론	9	정보통신소프트웨어학과
2018	2학기	대학	교양과정부	59950319471	03194	새내기 세미나(2)	1	교필	71	1		목5	C404-0	김동호	조교수	1	컴퓨터공학과	이론	14	컴퓨터공학과
2018	2학기	대학	교양과정부	59950319472	03194	새내기 세미나(2)	1	교필	72	1		목5	C405-0	이용희	부교수	1	컴퓨터공학과	이론	14	컴퓨터공학과
2018	2학기	대학	교양과정부	59950319473	03194	새내기 세미나(2)	1	교필	73	1		목5	C406-0	김순석	부교수	1	컴퓨터공학과	이론	14	컴퓨터공학과
2018	2학기	대학	교양과정부	59950319474	03194	새내기 세미나(2)	1	교필	74	1						1		이론	9	정보통신소프트웨어학과
2018	2학기	대학	교양과정부	59950319475	03194	새내기 세미나(2)	1	교필	75	1						1		이론	13	전기전자공학과
2018	2학기	대학	교양과정부	59950319476	03194	새내기 세미나(2)	1	교필	76	1						1		이론	12	메카트로닉스공학과
2018	2학기	대학	교양과정부	59950319501	03195	국제사회 지도자 연구	0	교선	01	3	4	수6,7,8	C301-0	김원덕	전문초빙교수	3	교양과정부	복합	50	
2018	2학기	대학	교양과정부	59950319701	03197	인문학과 테크놀로지	4	교선	01	2	20	목3,4	R116-0	김장원	조교수	2	교양과정부	이론	50	
2018	2학기	대학	교양과정부	59950319801	03198	창의적 쓰기	0	교선	01	3	7	화5,6,7	R303-0	최성민	시간강사	3	광고영상미디어학과	복합	50	
2018	2학기	대학	교양과정부	59950331201	03312	GH-한국사와 국제관계(2)	0	교선	01	3						3		이론	15	
2018	2학기	대학	교양과정부	59950331401	03314	GH-한국문화와 사회(2)	0	교선	01	3		화5,6,7		민정기	조교수	3	관광경영학과	이론	15	
2018	2학기	대학	교양과정부	59950331501	03315	e-인터넷과 지식재산권법	0	일선	01	3	35	목9,10,11		박지혜	F38	3	교무과	이론	35	
2018	2학기	대학	교양과정부	59950333201	03332	GH-한국어 초급1-1		교필	01	2		월2,3		윤혜영	조교수	2	교양과정부	이론	10	
2018	2학기	대학	교양과정부	59950333301	03333	GH-한국어 초급1-2		교필	01	2		화2,3		정태섭	초빙교수	2	교양과정부	이론	10	
2018	2학기	대학	교양과정부	59950333401	03334	GH-한국어 초급1-3		교필	01	2		수2,3		윤혜영	조교수	2	교양과정부	이론	10	
2018	2학기	대학	교양과정부	59950333501	03335	GH-한국어 초급1-4(실습)		교필	01	2		목2,3,금2,3		박병옥	조교수	4	정보통신소프트웨어학과	실험실습	10	
2018	2학기	대학	교양과정부	59950333601	03336	GH-한국어 중급2-1		교필	01	2		월2,3		정태섭	초빙교수	2	교양과정부	이론	10	
2018	2학기	대학	교양과정부	59950333701	03337	GH-한국어 중급2-2		교필	01	2		화2,3		박병옥	조교수	2	정보통신소프트웨어학과	이론	10	
2018	2학기	대학	교양과정부	59950333801	03338	GH-한국어 중급2-3		교필	01	2		수2,3		지영서	조교수	2	광고영상미디어학과	이론	10	
2018	2학기	대학	교양과정부	59950333901	03339	GH-한국어 중급2-4(실습)		교필	01	2		목2,3,금2,3		정태섭	초빙교수	4	교양과정부	실험실습	10	
2018	2학기	대학	교직과정부	59960008501	00085	교육사회	2	교직	01	2		월1,2	R103-0	김유리	조교수	2	교직과정부	이론	45	
2018	2학기	대학	교직과정부	59960008701	00087	교육심리	2	교직	01	2		월3,4	R102-0	정은선	조교수	2	교직과정부	이론	45	
2018	2학기	대학	교직과정부	59960009001	00090	교육행정 및 교육경영	3	교직	01	2	1	월3,4	R103-0	김유리	조교수	2	교직과정부	이론	45	
2018	2학기	대학	교직과정부	59960234301	02343	교직실무	4	교직	01	2	9	월1,2	R111-0	정은선	조교수	2	교직과정부	이론	45	
2018	2학기	대학	교직과정부	59960234401	02344	교육봉사활동	4	교직	01	2	6			이영애	조교수	0	교양과정부	실험실습	20	
2018	2학기	대학	교직과정부	59960267601	02676	공업교재 연구 및 지도법	3	교직	01	3		목7,8,9	R103-0	김유리	조교수	3	교직과정부	이론	45	
2018	2학기	대학	교직과정부	59960291101	02911	특수교육학개론	2	교직	01	2	1	목5,6	R103-0	김주연	시간강사	2	사회복지학과	이론	45	
2018	2학기	대학	의료기기융합전공	83310294701	02947	의료기기개론	2	전필	01	3		월1,2,3	C206-2	조장현	교수	3	기계자동차공학부	이론	30	
2018	2학기	대학	의료기기융합전공	83310294901	02949	생체시스템	3	전필	01	3		월1,2,3	C408-0	이용희	부교수	3	컴퓨터공학과	이론	30	
2018	2학기	대학	의료기기융합전공	83310295201	02952	의료기기 설계 실무 	4	전필	01	3	6	목7,8,9	C404-0	이귀선	겸임교수	3	컴퓨터공학과	이론	30	
2018	2학기	대학	벤처창업학전공	83320294101	02941	창업프로세스 	2	전필	01	3		월1,2,3	C402-0	조진행	부교수	3	경영학과	이론	30	
2018	2학기	대학	벤처창업학전공	83320294301	02943	벤처자본과 회계	3	전필	01	3		월1,2,3	C601-0	김만술	부교수	3	경영학과	이론	30	
2018	2학기	대학	벤처창업학전공	83320294601	02946	창업비즈니스모델	4	전필	01	2	1	목7,8,9	C206-2	진석	시간강사	3	융합교육학부	복합	30	
2018	2학기	대학	지식재산융합전공	83330300501	03005	지식재산 현장실습	4	전필	01	3	4	목12,13,14	C206-2	김경표	조교수	4	기계자동차공학부	실험실습	30	
2018	2학기	대학	지식재산융합전공	83330315701	03157	지식재산 실무	4	전필	01	1	8	목11	C206-2	김경표	조교수	1	기계자동차공학부	실험실습	30	
2018	2학기	대학	지식재산융합전공	83330316801	03168	지식재산 권리화	3	전필	01	3	7	목8,9,10	C402-0	진영민	시간강사	3	융합교육학부	이론	30	
2018	2학기	대학	지식재산융합전공	83330317001	03170	지식재산 요구분석	2	전필	01	3	1	목5,6,7	C402-0	진영민	시간강사	3	융합교육학부	이론	30	
